;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)

;Tag Section
"A","JCP_FIT_011_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.TRIP_LL"
"D","JCP_FIT_011_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_011.XMTR_FAULT"
"D","JCP_FIT_012_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_012.BP"
"A","JCP_FIT_012_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.EU"
"A","JCP_FIT_012_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.EU_MAX"
"A","JCP_FIT_012_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.EU_MIN"
"A","JCP_FIT_012_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.SP_H"
"A","JCP_FIT_012_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.SP_HH"
"A","JCP_FIT_012_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.SP_L"
"A","JCP_FIT_012_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.SP_LL"
"A","JCP_FIT_012_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.TRIP_H"
"A","JCP_FIT_012_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.TRIP_HH"
"A","JCP_FIT_012_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.TRIP_L"
"A","JCP_FIT_012_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_012.TRIP_LL"
"D","JCP_FIT_012_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_012.XMTR_FAULT"
